少儿频道,#genre#
河北经济生活,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=1
河北农民,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=2
河北少儿,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=5
河北文旅公共,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=6
石家庄新闻综合,video://http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail&channel_id=4
石家庄城市服务,video://http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail&channel_id=5
石家庄文化娱乐,video://http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail&channel_id=6
石家庄都市,video://http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail&channel_id=7
邢台城市生活,video://https://www.xttv.com.cn/index/channel/index/id/64.html
沧州综合,video://https://www.czgd.tv/Article/des?infoid=32768&modelid=3
沧州公共,video://https://www.czgd.tv/Article/des?infoid=32769&modelid=3
沧州影视娱乐,video://https://www.czgd.tv/Article/des?infoid=32770&modelid=3

广西,#genre#
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁公共频道,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
桂林公共,video://https://guilinbcnew.zainanjing365.com//share/live/detailTv?resourceId=34&appscheme=gdmm-zaiguilin
桂林新闻综合,video://https://guilinbcnew.zainanjing365.com//share/live/detailTv?resourceId=33&appscheme=gdmm-zaiguilin
桂林科技旅游,video://https://guilinbcnew.zainanjing365.com//share/live/detailTv?resourceId=35&appscheme=gdmm-zaiguilin
北海经济科教,https://play-a2.quklive.com:443/live/1727311690820146.m3u8
融水电视台,video://https://livecdn.gdmain.com/live/watch/general/mxd31xao
梧州新闻综合,video://http://www.wzrtv.cn/folder80/folder83/folder134
藤县综合,video://https://tengxianapph5.cloudgx.cn/living/f9491669b34e4be48953c816d5179778
贺州新闻综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8

安徽,#genre#
安徽卫视,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
安徽经济生活,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=1
安徽综艺体育,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=2
安徽国际,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=6
安徽影视,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
安徽公共,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=4
安徽农业科教,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=5
安徽移动,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=7
淮北新闻综合,video://https://www.hbnews.net/tv/
亳州综合,video://https://www.ahbztv.com/televisi0n.html
滁州新闻综合,video://http://www.cztv.cc/Live/index?liveid=1
滁州公共,video://http://www.cztv.cc/Live/index?liveid=2
滁州科教,video://http://www.cztv.cc/Live/index?liveid=3
安徽芜湖,video://http://www.wuhubtv.com/folder1194/#
池州综合,video://https://www.chiznews.com/radio-television
铜陵新闻综合,video://http://wxfx.tlbts.com/mag/livevideo/v1/video/wapVideoView?id=56
铜陵教育科技,video://http://wxfx.tlbts.com/mag/livevideo/v1/video/wapVideoView?id=58
黄山新闻综合,video://http://www.hsnewsnet.com/web/tvnews/
黄山文旅,video://http://www.hsnewsnet.com/web/tvlife/

吉林,#genre#
吉林卫视,video://https://www.jlntv.cn/tv?id=104
吉林都市,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/7e8474e6daea44ccaa5aa2300191439e/1.m3u8
吉林影视,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/906341e6f19b4c4bacdc89941eb85d12/1.m3u8
吉林乡村,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/3ffc4824dce54b92be185555923ce382/1.m3u8
吉林生活,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/0a76740c72b74fabae611845aa21e06a/1.m3u8
吉林综艺,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/b3925adaf01e41f287f482f0aea3d233/1.m3u8
长春综合,video://https://chinactv.com/live/1442880654565093377.html
长春文旅体育,video://https://chinactv.com/live/1442880767035355137.html
长春市民生活,video://https://chinactv.com/live/1442880854423678977.html
吉林新闻综合,video://https://www.jlcgbdstxmt.com/application/tvradio/h5/detail.html?type=tv&id=11
延边卫视,video://https://www.yb983.com/cys/index.html
延边汉族综合,video://https://www.yb983.com/ybtv2/index.html
吉林都市,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/7e8474e6daea44ccaa5aa2300191439e/index.m3u8
吉林生活,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/0a76740c72b74fabae611845aa21e06a/index.m3u8
吉林影视,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/906341e6f19b4c4bacdc89941eb85d12/index.m3u8
吉林乡村,https://lsfb.avap.jilintv.cn:443/zqvk7vpj/channel/3ffc4824dce54b92be185555923ce382/index.m3u8
吉林综艺文化,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/b3925adaf01e41f287f482f0aea3d233/index.m3u8
长春综合,http://stream2.jlntv.cn:80/jlcc/sd/live.m3u8
吉林新闻综合,http://stream2.jlntv.cn:80/jilin1/sd/live.m3u8
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8
四平,http://stream2.jlntv.cn:80/sptv/sd/live.m3u8
辽源,http://stream2.jlntv.cn:80/liaoyuan1/sd/live.m3u8
白城,http://stream2.jlntv.cn:80/baicheng1/sd/live.m3u8
通化,http://lsfb.avap.jilintv.cn:80/zqvk7vpj/channel/43ea5771aa44421591f9dfd2b71f1b9b/index.m3u8
白山,http://stream2.jlntv.cn/baishan1/sd/live.m3u8
松原,http://stream2.jlntv.cn/sytv/playlist.m3u8

海南,#genre#
海南卫视,https://livelyws.chinamcache.com/lyws/zb03.m3u8
三沙卫视,video://https://app.ssws.tv/video/videojs/index?site_id=10001&id=101&page=canvas&live_type=1
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20230221.m3u8
海南新闻,video://https://service-app.hnntv.cn/AppEngine/appinfo/STHaiNan/share.html?userId=1&appId=STHaiNan&userId=1&channelId=3
海南公共,video://https://service-app.hnntv.cn/AppEngine/appinfo/STHaiNan/share.html?userId=1&appId=STHaiNan&userId=1&channelId=4
海南文旅,video://https://service-app.hnntv.cn/AppEngine/appinfo/STHaiNan/share.html?userId=1&appId=STHaiNan&userId=1&channelId=6
海南少儿,video://https://service-app.hnntv.cn/AppEngine/appinfo/STHaiNan/share.html?userId=1&appId=STHaiNan&userId=1&channelId=7
海南自贸,video://https://service-app.hnntv.cn/AppEngine/appinfo/STHaiNan/share.html?userId=1&appId=STHaiNan&userId=1&channelId=1
海南卫视,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13&
三沙卫视,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5&
三沙卫视,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5&referPage=home
海南新闻,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=3&
海南公共,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=4&
海南文旅,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=6&
海南少儿,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=7&
海南自贸,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=1&

江西,#genre#
江西教育,video://https://live.jxeduyun.com/lives/XlaoRd
南昌新闻综合,video://https://www.nctv.net.cn/live?channel=1
南昌文旅,video://https://www.nctv.net.cn/live?channel=2
南昌资讯,video://https://www.nctv.net.cn/live?channel=3
南昌新闻综合,video://https://www.nctv.net.cn/live
吉安综合,video://http://www.ijatv.com/live/jatv1/
吉安公共,video://http://www.ijatv.com/live/jatv2/
赣州综合,video://https://www.newskj.net/html/rft/live.html?channelId=722b4fa2b7fa4cf9b01347414b4fbc1a&type=1&siteId=ee5e92ed238644368bd76f8adfe34401&shareAppId=ee5e92ed238644368bd76f8adfe34401
九台电视台,video://https://www.jjntv.cn/live?spm=0.0.0.0.JHNB6X&id=jjtv1
九江公共,video://https://www.jjntv.cn/live?id=jjtv2
九江教育,video://https://www.jjntv.cn/live?id=jjfz
宜春综合,video://https://h5-yc.newsyc.com/front-cloudlive-manage-h5/index.html?id=610897459610271744
宜春公共频道,video://http://h5-yc.newsyc.com/front-cloudlive-manage-h5/index.html?id=636127231831396352
江西卫视,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西都市,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv2.m3u8
江西经济生活,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西经济生活,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv3.m3u8
江西影视旅游,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影视旅游,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv4.m3u8
江西公共农业,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv5.m3u8
江西少儿,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv6.m3u8
江西新闻,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv7.m3u8

湖南,#genre#
湖南卫视,video://https://m2.iptv807.com/?act=play&token=7ffa9f32cb7f3bcb5f2a114a15c9afe2&tid=itv&id=37
湖南卫视,video://https://m.456iptv.com/?act=play&token=e16c8d5106d7d2bdf73ae316793dd447&tid=ws&id=1
湖南爱晚,video://https://live.mgtv.com/?channelId=261
湖南都市,video://https://live.mgtv.com/?channelId=346
湖南娱乐,video://https://live.mgtv.com/?channelId=344
湖南电视剧,video://https://live.mgtv.com/?channelId=484
湖南国际,video://https://live.mgtv.com/?channelId=229
湖南潇湘电影,video://https://live.mgtv.com/?channelId=221
茶频道,video://https://live.mgtv.com/?channelId=578
金鹰纪实,video://https://live.mgtv.com/?channelId=316
金鹰卡通,video://https://live.mgtv.com/?channelId=287
先锋乒羽,video://https://live.mgtv.com/?channelId=329
快乐垂钓,video://https://live.mgtv.com/?channelId=218
长沙新闻,video://https://live.mgtv.com/?channelId=269
长沙政法,video://https://live.mgtv.com/?channelId=254
湖南电视剧,video://http://www.guangbomi.com/tv/hn/hndsj.html
湖南都市,video://http://www.guangbomi.com/tv/hn/hnds.html
湖南爱晚,video://http://www.guangbomi.com/tv/hn/hngg.html
湖南潇湘电影,video://http://www.guangbomi.com/tv/hn/hndy.html
金鹰卡通,video://https://live.mgtv.com/?channelId\u003d221
湘潭,video://http://www.hnxttv.com/live/ivideo/index.html
邵阳1,video://http://www.sytv.net.cn/folder2188/folder2190
邵阳2,video://http://share.sytv.net.cn/?_hgOutLink=live/livedetail&channel_id=34
娄底1,video://http://www.ldntv.cn/folder51/folder154/folder171
郴州1,video://https://www.ngcz.tv/folder83/folder86

福建,#genre#
东南卫视,video://https://live.fjtv.net/setv/
海峡卫视,video://https://live.fjtv.net/hxtv/
福建综合,video://https://live.fjtv.net/zhpd/
福建乡村,video://https://live.fjtv.net/ggpd/
福建新闻,video://https://live.fjtv.net/xwpd/
福建电视剧,video://https://live.fjtv.net/dsjpd/
福建旅游,video://https://live.fjtv.net/dspd/
福建经济,video://https://live.fjtv.net/jspd/
福建文体,video://https://live.fjtv.net/typd/
福建少儿,video://https://live.fjtv.net/sepd/
福州综合,video://https://app.zohi.tv/video/videojs/index?site_id=10001&id=804&page=canvas&live_type=1
福州综合,video://https://www.zohi.tv/app/tv/804
福州少儿,video://http://app.zohi.tv/video/videojs/index?site_id=10001&live_type=1&id=795&page=player
海峡卫视,video://https://www.fjtv.net/folder526/folder536/
泉州新闻综合频道,video://https://www.qztv.cn/index/Medias/index/media_id/wq95wqbDnMKyd8KiwqzChnt0w5nChcKowoHCoQ/stream_name/news.html
泉州闽南语,video://https://www.qztv.cn/index/Medias/index/media_id/wq95wqbDnMKyd8KiwqzChnt0w5nChcKofcKh/stream_name/mny.html
福建漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud

新疆,#genre#
新疆卫视,video://https://www.xjtvs.com.cn/column/tv/434?channelId=1
新疆2套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=3
新疆3套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=4
新疆4套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=16
新疆5套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=17
新疆7套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=18
新疆8套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=19
新疆9套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=20
新疆10套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=21
新疆11套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=22
新疆12套,video://https://www.xjtvs.com.cn/column/tv/434?channelId=23
通辽1,video://https://api.tongliaowang.com/jhxtapi/jhxt/Live/newsShow/id/22/nid/100009
通辽2,video://https://api.tongliaowang.com/jhxtapi/jhxt/Live/newsShow/id/23/nid/100010
通辽3,video://https://api.tongliaowang.com/jhxtapi/jhxt/Live/newsShow/id/25/nid/100011
乌海1,video://http://h5.wuhainews.org.cn/front-cloudlive-manage-h5/index.html?id=656153032177844225
乌海2,video://http://h5.wuhainews.org.cn/front-cloudlive-manage-h5/index.html?id=656154004388151296
日喀则1,video://https://www.rkzrm.cn/2/2zb/index.shtml
克拉玛依1,video://https://st-app.xjmty.com/video/videojs/index?site_id=10143%26id=7%26page=canvas%26live_type=1
克拉玛依2,video://https://st-app.xjmty.com/video/videojs/index?site_id=10143&id=6&page=canvas&live_type=1
克拉玛依3,video://https://st-app.xjmty.com/video/videojs/index?site_id=10143&id=5&page=canvas&live_type=1
昌吉1,video://https://st-app.xjmty.com/video/videojs/index?site_id=10130&id=12&page=canvas&live_type=1
哈密1,video://https://st-app.xjmty.com/video/videojs/index?site_id=10104&id=22&page=canvas&live_type=1
哈密2,video://https://st-app.xjmty.com/video/videojs/index?site_id=10104&id=21&page=canvas&live_type=1
哈密3,video://https://st-app.xjmty.com/video/videojs/index?site_id=10104&id=20&page=canvas&live_type=1
伊犁1,video://https://st-app.xjmty.com/video/videojs/index?site_id=10140&id=15&page=canvas&live_type=1
伊犁2,video://https://st-app.xjmty.com/video/videojs/index?site_id=10140&id=14&page=canvas&live_type=1
伊犁3,video://https://st-app.xjmty.com/video/videojs/index?site_id=10140&id=13&page=canvas&live_type=1
伊犁4,video://https://st-app.xjmty.com/video/videojs/index?site_id=10140&id=10&page=canvas&live_type=1
喀什1,video://https://st-app.xjmty.com/video/videojs/index?site_id=10137&id=14&page=canvas&live_type=1
喀什2,video://https://st-app.xjmty.com/video/videojs/index?site_id=10137&id=13&page=canvas&live_type=1
和田综合,video://https://st-app.xjmty.com/video/videojs/index?site_id=10111&id=12&page=canvas&live_type=1
和田影视,video://https://st-app.xjmty.com/video/videojs/index?site_id=10111&id=11&page=canvas&live_type=1
和田3,video://https://st-app.xjmty.com/video/videojs/index?site_id=10111&id=10&page=canvas&live_type=1
和田4,video://https://st-app.xjmty.com/video/videojs/index?site_id=10111&id=9&page=canvas&live_type=1

内蒙,#genre#
内蒙古卫视,video://https://www.nmtv.cn/liveTv
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼市新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
呼伦贝尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2356general.m3u8?txSecret=ff186bf3aac1022cd17068bcc0c78414&txTime=771E8800
阿拉善新闻综合,https://livestream-bt.nmtv.cn/nmtv/2347general.m3u8?txSecret=7516318a05754a7c1513eb01e1c66b77&txTime=771E8800
辽通新闻综合,https://livestream-bt.nmtv.cn/nmtv/2353general.m3u8?txSecret=96a2008eff039ef4ad07179e367b838b&txTime=771E8800
乌海新闻综合,https://livestream-bt.nmtv.cn/nmtv/2355general.m3u8?txSecret=c623c5c66e83e43b566ebe90f49c4b06&txTime=771E8800
兴安盟新闻综合,https://livestream-bt.nmtv.cn/nmtv/2357general.m3u8?txSecret=9fa7524fa6e7380395e4a7a91bd3bcc8&txTime=771E8800
锡林郭勒综合,https://livestream-bt.nmtv.cn/nmtv/2346general.m3u8?txSecret=4917fb7aee368c8f4d8099847182a791&txTime=771E8800
二连浩特综合,http://livestream.nmtv.dev.qingzhou.mobi/nmtv/2352general.m3u8?txSecret=ad96b9116526fcc1d710713b645a8648&txTime=771E8800

陕西,#genre#
陕西卫视,video://http://live.snrtv.com/star
陕西新闻资讯,video://http://live.snrtv.com/1
陕西都市青春,video://http://live.snrtv.com/2
陕西银龄,video://http://live.snrtv.com/3
陕西秦腔,video://http://live.snrtv.com/5
陕西体育休闲,video://http://live.snrtv.com/7
陕西农林,video://http://live.snrtv.com/nl
陕西移动,video://http://www.sxtvs.com/sxtvs_ydpd/index.html
西安新闻综合,video://https://v.xiancity.cn/folder8/folder39/folder29/
西安都市频道,video://https://v.xiancity.cn/folder8/folder39/folder30/
西安商务资讯,video://https://v.xiancity.cn/folder8/folder39/folder31/
西安影视戏曲频道,video://https://v.xiancity.cn/folder8/folder39/folder32/
西安丝路频道,video://https://v.xiancity.cn/folder8/folder39/folder33/
榆林综合,video://https://v.ylrb.com/2/2tsp/zb/dszb/336843.shtml
榆林公共,video://https://v.ylrb.com/2/2tsp/zb/dszb/336842.shtml
铜川综合,video://https://www.tcsrm.cn/tvradio/tczhpd.html
铜川公共,video://https://www.tcsrm.cn/tvradio/tcggpd.html

北京上海,#genre#
北京卡酷少儿,http://qtest-play.btime.cn/live/btv_sn_20170706_s10.m3u8
北京卫视,http://qtest-play.btime.cn/live/btv_sn_20170706_s1.m3u8
北京文艺,http://qtest-play.btime.cn/live/btv_sn_20170706_s2.m3u8
北京纪实科教,http://qtest-play.btime.cn/live/btv_sn_20170706_s3.m3u8
北京影视,http://qtest-play.btime.cn/live/btv_sn_20170706_s4.m3u8
